"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000139985",2.93931690694537,-1.41453274582239,1.12771168102003,-1.25433900315986,0.209718813015257,0.302667045262324,"ADAM21","8747","ADAM metallopeptidase domain 21"
"ENSG00000170043",1269.6551302658,0.0737305703085978,0.058787686616207,1.25418390401964,0.209775168934414,0.302718734921707,"TRAPPC1","58485","trafficking protein particle complex 1"
"ENSG00000184470",326.035192135661,-0.135221412584782,0.107860744621368,-1.2536665963086,0.209963214117677,0.30296043172766,"TXNRD2","10587","thioredoxin reductase 2"
"ENSG00000145723",62.9780878182319,-0.280071511802231,0.223472834544048,-1.2532687132808,0.210107930541882,0.303139567334925,"GIN1","54826","gypsy retrotransposon integrase 1"
"ENSG00000167644",1.57663352959824,-1.9473962308552,1.55452551647234,-1.25272709274943,0.210305042604238,0.303394255863474,"C19orf33","64073","chromosome 19 open reading frame 33"
"ENSG00000020426",309.335237909482,-0.133614130054849,0.106670845917791,-1.25258339244655,0.210357361937848,0.303440031343839,"MNAT1","4331","MNAT1, CDK activating kinase assembly factor"
"ENSG00000106125",9.20258929313748,0.759069986165082,0.60608956831501,1.25240562756322,0.210422096755474,0.303503705420061,"MINDY4","84182","MINDY lysine 48 deubiquitinase 4"
"ENSG00000141294",10.8743009834985,0.702087426330844,0.560626341646073,1.25232686047078,0.210450785169362,0.303515380352878,"LRRC46","90506","leucine rich repeat containing 46"
"ENSG00000108950",1.10283128604688,2.28348765086223,1.82403383735244,1.25188886527274,0.210610362645595,0.303715804762308,"FAM20A","54757","FAM20A, golgi associated secretory pathway pseudokinase"
"ENSG00000064607",1497.34847795897,0.0691290453112949,0.0552404312578665,1.25142117353493,0.210780856270889,0.303931930312138,"SUGP2","10147","SURP and G-patch domain containing 2"
"ENSG00000124731",2.68468564253357,1.45882373597649,1.16588511845804,1.25125856131166,0.210840158760248,0.303987699061684,"TREM1","54210","triggering receptor expressed on myeloid cells 1"
"ENSG00000187808",1.56068073973293,-2.03731367592937,1.62842242069347,-1.25109655212299,0.210899253331464,0.304043157155348,"SOWAHD","347454","sosondowah ankyrin repeat domain family member D"
"ENSG00000180543",595.410296998397,0.0978898260869737,0.0782524202232324,1.25094950172431,0.210952901896241,0.304090753926721,"TSPYL5","85453","TSPY like 5"
"ENSG00000187266",68.2234088771612,-0.269931160567885,0.215816698651016,-1.25074270088977,0.211028365980801,0.304169785606362,"EPOR","2057","erythropoietin receptor"
"ENSG00000163083",2.87801240912101,-1.43210134185626,1.14528239002603,-1.2504351366336,0.211140635943957,0.304301847500688,"INHBB","3625","inhibin beta B subunit"
"ENSG00000182173",127.511248219833,-0.205635573811751,0.164482536911861,-1.25019699764202,0.211227593315496,0.304397405914127,"TSEN54","283989","tRNA splicing endonuclease subunit 54"
"ENSG00000244617",3.05835742377444,1.33151315837162,1.06561644568667,1.24952384487048,0.211473537698825,0.304722037407634,"ASPRV1","151516","aspartic peptidase retroviral like 1"
"ENSG00000155304",1451.6790160178,0.0735484001185934,0.05888397320453,1.24903935852167,0.211650678631892,0.304947473035176,"HSPA13","6782","heat shock protein family A (Hsp70) member 13"
"ENSG00000254788",5.19433485204805,0.997314929336066,0.798811219689184,1.24849890030853,0.211848410874901,0.305202529762883,"CKLF-CMTM1","100529251","CKLF-CMTM1 readthrough"
"ENSG00000171631",1.66380573006683,-2.02429980643368,1.62170269014906,-1.24825581084015,0.211937391192615,0.305300876883663,"P2RY6","5031","pyrimidinergic receptor P2Y6"
"ENSG00000253873",239.702570795114,0.157542045107337,0.126235459353225,1.24800151965631,0.212030500678646,0.305405152365313,"PCDHGA11","56105","protocadherin gamma subfamily A, 11"
"ENSG00000119522",305.244210364283,-0.136431130664826,0.109328297186776,-1.24790318861134,0.212066512811463,0.305427173440374,"DENND1A","57706","DENN domain containing 1A"
"ENSG00000166946",536.864406463148,0.102998990823644,0.0825430648649585,1.24782125539137,0.212096522884997,0.305440546636612,"CCNDBP1","23582","cyclin D1 binding protein 1"
"ENSG00000151883",217.600870918525,-0.156000191268385,0.12505673718366,-1.24743532241114,0.212237921676281,0.305614312619934,"PARP8","79668","poly(ADP-ribose) polymerase family member 8"
"ENSG00000126460",3.81367324176632,1.24910407502415,1.00138537439804,1.24737599225974,0.212259665197595,0.305615762571527,"PRRG2","5639","proline rich and Gla domain 2"
"ENSG00000254505",11.4625885325524,0.683361045532634,0.548001871667202,1.24700494809192,0.212395683264575,0.305781730971311,"CHMP4A","29082","charged multivesicular body protein 4A"
"ENSG00000111676",4061.39151410905,0.0562909277320866,0.0451484946741276,1.24679522846515,0.212472590523109,0.305862574636607,"ATN1","1822","atrophin 1"
"ENSG00000132906",94.9223313065353,0.228560363372364,0.183331447253318,1.24670571686783,0.212505421860677,0.305879959701402,"CASP9","842","caspase 9"
"ENSG00000135119",16.4946308653502,-0.580470901003973,0.465688470592396,-1.2464790040122,0.212588592688197,0.305969792874868,"RNFT2","84900","ring finger protein, transmembrane 2"
"ENSG00000138646",6.36459462048,0.918660031480821,0.737224060381896,1.24610695831731,0.212725130588713,0.306136409981101,"HERC5","51191","HECT and RLD domain containing E3 ubiquitin protein ligase 5"
"ENSG00000242616",18.0893824174327,0.522226185124061,0.419139337380655,1.245948873202,0.212783165773272,0.306190030967242,"GNG10","2790","G protein subunit gamma 10"
"ENSG00000133027",181.827884479242,0.165865753541457,0.133210976252427,1.24513578541119,0.213081841931325,0.30658988444634,"PEMT","10400","phosphatidylethanolamine N-methyltransferase"
"ENSG00000171806",44.5801676752418,-0.332606114833939,0.267178615091523,-1.24488299604369,0.213174762131275,0.306693639622289,"METTL18","92342","methyltransferase like 18"
"ENSG00000142623",1.9392474664235,-1.68177096171787,1.35144235392998,-1.244426709602,0.213342557731729,0.306905086954634,"PADI1","29943","peptidyl arginine deiminase 1"
"ENSG00000143374",275.114353894988,0.14856882200646,0.119399807658281,1.24429699611962,0.21339027619882,0.306943772264123,"TARS2","80222","threonyl-tRNA synthetase 2, mitochondrial"
"ENSG00000073050",302.955623392051,0.136768215035623,0.109982719379688,1.2435427656909,0.213667892029786,0.307311275845679,"XRCC1","7515","X-ray repair cross complementing 1"
"ENSG00000136444",389.754959847122,0.117356555219928,0.0943767887951246,1.24348959864155,0.213687471493182,0.307311275845679,"RSAD1","55316","radical S-adenosyl methionine domain containing 1"
"ENSG00000198231",1977.27284463597,0.0637118804714433,0.0512437199774443,1.2433109949763,0.213753254114475,0.307375886343949,"DDX42","11325","DEAD-box helicase 42"
"ENSG00000164542",6.36476159844813,-0.969031382838125,0.77966006066624,-1.24288960243784,0.213908517707041,0.307506959147117,"KIAA0895","23366","KIAA0895"
"ENSG00000269113",0.648884210774963,2.71986494123963,2.18843234867675,1.24283711254963,0.213927863491342,0.307506959147117,"TRABD2B","388630","TraB domain containing 2B"
"ENSG00000139626",0.648884210774963,2.71986494123963,2.18843234867675,1.24283711254963,0.213927863491342,0.307506959147117,"ITGB7","3695","integrin subunit beta 7"
"ENSG00000275410",0.648884210774963,2.71986494123963,2.18843234867675,1.24283711254963,0.213927863491342,0.307506959147117,"HNF1B","6928","HNF1 homeobox B"
"ENSG00000119953",550.309820346087,0.100095118807836,0.0805461897542744,1.24270457874172,0.21397671604865,0.307547185598303,"SMNDC1","10285","survival motor neuron domain containing 1"
"ENSG00000102738",138.734535747315,-0.194208674372298,0.156379383163443,-1.24190715197614,0.214270821014593,0.307939869343059,"MRPS31","10240","mitochondrial ribosomal protein S31"
"ENSG00000277157",1.65892926615126,-1.96450120402269,1.5821771754016,-1.24164425739744,0.214367845008612,0.308049268695098,"HIST1H4D","8360","histone cluster 1 H4 family member d"
"ENSG00000115705",1.13256601151483,2.36071242889999,1.90138292403867,1.24157653834698,0.214392842562936,0.308055153913674,"TPO","7173","thyroid peroxidase"
"ENSG00000099866",6.82877032040589,0.845348055975635,0.681048368515586,1.24124525519114,0.214515161467724,0.308200862713133,"MADCAM1","8174","mucosal vascular addressin cell adhesion molecule 1"
"ENSG00000188729",1.56268960904784,-1.94041518319655,1.56364099134846,-1.24095952583282,0.214620701057442,0.308294956834477,"OSTN","344901","osteocrin"
"ENSG00000116574",52.2645398372542,0.308221747770596,0.248374700425515,1.24095468355896,0.214622489966192,0.308294956834477,"RHOU","58480","ras homolog family member U"
"ENSG00000125457",51.7746286895528,-0.312861045175717,0.252252450602245,-1.24026959670271,0.214875693853898,0.308628591367192,"MIF4GD","57409","MIF4G domain containing"
"ENSG00000198932",62.9594683764949,-0.274983687247387,0.221867151049384,-1.23940694215783,0.215194831822317,0.309056853576039,"GPRASP1","9737","G protein-coupled receptor associated sorting protein 1"
"ENSG00000170381",35.2976360987346,-0.391559388177552,0.316083658452233,-1.23878402981951,0.215425489718579,0.309357972081498,"SEMA3E","9723","semaphorin 3E"
"ENSG00000152076",14.0555661019749,-0.612202466958408,0.494259863857367,-1.23862468253153,0.215484522944016,0.309412597344983,"CCDC74B","91409","coiled-coil domain containing 74B"
"ENSG00000170801",201.419443956762,0.159629548173026,0.128897044765814,1.23842674952749,0.215557867206731,0.309487759073823,"HTRA3","94031","HtrA serine peptidase 3"
"ENSG00000128039",161.889954090588,-0.174563408167709,0.140969755121246,-1.23830397532839,0.215603370338369,0.309522937078402,"SRD5A3","79644","steroid 5 alpha-reductase 3"
"ENSG00000100216",932.116244793815,-0.086585709472447,0.069949619943693,-1.23782959138513,0.215779253685169,0.309745265492551,"TOMM22","56993","translocase of outer mitochondrial membrane 22"
"ENSG00000220201",7.35329191211804,0.8265093814564,0.667755467533061,1.23774258937907,0.215811521897955,0.30976141504987,"ZGLP1","100125288","zinc finger, GATA-like protein 1"
"ENSG00000156467",1676.00271899789,0.0675533656571581,0.0545876312415979,1.23752146998604,0.215893548607762,0.309848974523439,"UQCRB","7381","ubiquinol-cytochrome c reductase binding protein"
"ENSG00000134531",3410.23154494926,0.065144479340869,0.0526514701610685,1.23727749940472,0.215984078269949,0.309865690300942,"EMP1","2012","epithelial membrane protein 1"
"ENSG00000213889",4.53394406577171,1.08923478915941,0.880422077262884,1.23717341635241,0.216022708471384,0.309865690300942,"PPM1N","147699","protein phosphatase, Mg2+/Mn2+ dependent 1N (putative)"
"ENSG00000213906",8.37920200637723,0.789590152661847,0.638223756447833,1.23716822616644,0.216024634927982,0.309865690300942,"LTB4R2","56413","leukotriene B4 receptor 2"
"ENSG00000233438",1.08358705093302,2.26346552475806,1.82961334165287,1.23712779811348,0.2160396411508,0.309865690300942,NA,NA,NA
"ENSG00000114656",1.08358705093302,2.26346552475806,1.82961334165287,1.23712779811348,0.2160396411508,0.309865690300942,"KIAA1257","57501","KIAA1257"
"ENSG00000096996",1.08358705093302,2.26346552475806,1.82961334165287,1.23712779811348,0.2160396411508,0.309865690300942,"IL12RB1","3594","interleukin 12 receptor subunit beta 1"
"ENSG00000018610",292.767885294816,0.139251899773335,0.112563762615988,1.23709350626803,0.216052370303466,0.309865690300942,"CXorf56","63932","chromosome X open reading frame 56"
"ENSG00000103254",175.466561239842,-0.180478838363528,0.14595109203513,-1.23657066108205,0.216246517625057,0.310113960957292,"FAM173A","65990","family with sequence similarity 173 member A"
"ENSG00000263956",98.2915947295906,0.225236930749456,0.182252541270348,1.23585070023988,0.216514065108808,0.310467434478849,"NBPF11","200030","NBPF member 11"
"ENSG00000139746",754.482041781375,-0.088278243014328,0.0714371224154134,-1.23574746615607,0.216552447854534,0.310477148114334,"RBM26","64062","RNA binding motif protein 26"
"ENSG00000143321",3644.87246471558,-0.0557602549244513,0.0451237276361693,-1.23571916252229,0.216562972086806,0.310477148114334,"HDGF","3068","heparin binding growth factor"
"ENSG00000135127",1.64498534560085,-1.95748807395871,1.5844004385893,-1.23547559460511,0.216653553952219,0.31057679974203,"BICDL1","92558","BICD family like cargo adaptor 1"
"ENSG00000042980",2.64805562988005,1.43395285908516,1.16179178623388,1.23425976674661,0.217106122878161,0.311195296535532,"ADAM28","10863","ADAM metallopeptidase domain 28"
"ENSG00000114062",1701.90731984034,0.0665540941466565,0.0539538965946131,1.2335363773022,0.217375713383398,0.311526482961611,"UBE3A","7337","ubiquitin protein ligase E3A"
"ENSG00000170310",211.761745732115,-0.161000133443191,0.130520222071411,-1.23352635237706,0.217379451131579,0.311526482961611,"STX8","9482","syntaxin 8"
"ENSG00000173511",662.089053358879,0.100398193858401,0.0814172183248307,1.23313220377834,0.217526444296555,0.311694649222457,"VEGFB","7423","vascular endothelial growth factor B"
"ENSG00000151773",24.6348931165471,-0.447385882660104,0.362814452487941,-1.23309829471298,0.217539093628864,0.311694649222457,"CCDC122","160857","coiled-coil domain containing 122"
"ENSG00000077348",123.122099330909,-0.201743945401822,0.163659244103989,-1.2327073029473,0.217684986193929,0.311873367019163,"EXOSC5","56915","exosome component 5"
"ENSG00000084463",1142.93846213078,-0.0781776479369348,0.0634317171599222,-1.2324693613423,0.217773804869354,0.311970289285045,"WBP11","51729","WW domain binding protein 11"
"ENSG00000187838",3.86016763621039,1.13680156199037,0.922462230736291,1.2323556717146,0.217816252050803,0.312000770018927,"PLSCR3","57048","phospholipid scramblase 3"
"ENSG00000115211",565.898913270185,-0.101372185071577,0.0822662507687704,-1.23224510810039,0.217857537807722,0.31201052449669,"EIF2B4","8890","eukaryotic translation initiation factor 2B subunit delta"
"ENSG00000163521",84.0711319193106,0.237608930045822,0.192829324024098,1.23222404708595,0.217865402876607,0.31201052449669,"GLB1L","79411","galactosidase beta 1 like"
"ENSG00000152284",328.662836065794,-0.130138232212518,0.105624758467032,-1.23208075550901,0.217918919398768,0.312056843577442,"TCF7L1","83439","transcription factor 7 like 1"
"ENSG00000186787",24.0561944835779,0.443197191468182,0.35983480610893,1.23166848771716,0.218072945831342,0.312247068460343,"SPIN2B","474343","spindlin family member 2B"
"ENSG00000131848",22.8351856330385,-0.456792150502817,0.371080770090877,-1.23097769359202,0.218331207224197,0.312586490389568,"ZSCAN5A","79149","zinc finger and SCAN domain containing 5A"
"ENSG00000163798",566.205468658806,0.0994984127021879,0.0808462341968568,1.23071177885557,0.218430681092966,0.31269853112658,"SLC4A1AP","22950","solute carrier family 4 member 1 adaptor protein"
"ENSG00000139973",94.3484759480975,0.229941585207349,0.186857373079866,1.23057271659849,0.218482714720991,0.31274264273096,"SYT16","83851","synaptotagmin 16"
"ENSG00000168010",64.1542231935544,0.270375729268475,0.219791300984606,1.23014754477208,0.218641858650579,0.312940051742472,"ATG16L2","89849","autophagy related 16 like 2"
"ENSG00000119737",25.8516422069964,0.44872096982391,0.364800798101384,1.23004382709493,0.218680693324852,0.312965241621835,"GPR75","10936","G protein-coupled receptor 75"
"ENSG00000140983",1034.73880511758,0.0800368384209827,0.0651107322139492,1.22924187302928,0.218981133672274,0.313364787655304,"RHOT2","89941","ras homolog family member T2"
"ENSG00000162817",2.13434849841753,1.6533713767975,1.3452322377158,1.22906018042276,0.219049243315618,0.313431820192774,"C1orf115","79762","chromosome 1 open reading frame 115"
"ENSG00000078304",1449.42957217182,-0.0730633781557025,0.059474448926749,-1.2284834828094,0.219265526072123,0.313710836156776,"PPP2R5C","5527","protein phosphatase 2 regulatory subunit B'gamma"
"ENSG00000105289",1.6730403930923,1.89004268806332,1.53962682874797,1.22759791708768,0.219597944120265,0.314127374244488,"TJP3","27134","tight junction protein 3"
"ENSG00000133101",1.04620069015705,2.26314719529729,1.84356275816789,1.22759433345593,0.219599290055703,0.314127374244488,"CCNA1","8900","cyclin A1"
"ENSG00000164627",3.9952421137005,-1.10889493752696,0.903532977239191,-1.22728773100819,0.219714465302709,0.314261625546519,"KIF6","221458","kinesin family member 6"
"ENSG00000162885",200.136566160272,0.157493143389233,0.128369961242931,1.22686913561646,0.219871780703357,0.314456118777882,"B3GALNT2","148789","beta-1,3-N-acetylgalactosaminyltransferase 2"
